|invoiceId|custId|batchId|item_summary.paper|item_summary.rock|item_summary.scissor
7453|965099|o035|fg719|9.0|35.0|
7454|692804|j538|lc995|38.0|15.0|18.0
7455|882871|y506|cs308||14.0|
7456|301259|o084|pe984|26.0||5.0
7457|692742|s317|no734|49.0|46.0|
7458|410229|e382|xg413|29.0|14.0|24.0
7459|303291|c168|bm882|||31.0
7460|853143|d316|sc278|40.0||8.0
7461|407923|r522|bv693|||36.0
7462|161138|q173|ln867|24.0||
7463|333203|h814|bq422|27.0|42.0|
7464|478471|v625|jt171||5.0|
7465|873936|g991|bm882|28.0||37.0
7466|414632|i281|tg848|44.0||24.0
7467|701411|s719|tv182|44.0|21.0|10.0
7468|424092|j253|tx967|22.0||9.0
7469|743642|m414|gp459|6.0|25.0|25.0
7470|367186|g485|rf549|29.0|20.0|
7471|434819|e436|al562||15.0|
7472|959962|q473|xy635|17.0|49.0|
7473|326512|g060|jw955|2.0|25.0|
7474|795608|z677|lq096|23.0|1.0|29.0
7475|827339|h748|td870||11.0|39.0
7476|171230|n751|fx962|4.0|39.0|
7477|690043|z792|mk465|44.0||
7478|855629|h873|sx916||32.0|
7479|540925|q173|rw780|19.0|14.0|19.0
7480|332572|l164|pb909|17.0|42.0|28.0
7481|583549|g060|fp804|39.0|15.0|
7482|259632|u590|mb436|1.0|35.0|34.0
7483|473479|n876|qj367|17.0|11.0|
7484|331283|a306|fx314||12.0|
7485|229646|q039|xx831||25.0|
7486|373905|s985|hr162|41.0||50.0
7487|318015|x955|wt971|27.0|36.0|21.0
7488|320089|d716|kw492|43.0|50.0|37.0
7489|309424|l742|bx135||21.0|32.0
7490|822459|j028|sd232|9.0|11.0|48.0
7491|222358|k711|ow504|7.0|46.0|47.0
7492|560824|u761|cm514|34.0|3.0|49.0
7493|886857|c727|nl328|35.0|27.0|44.0
7494|380010|b909|oi386|12.0|11.0|47.0
7495|887495|z939|ny939||19.0|42.0
7496|881437|z111|bo729|10.0||
7497|969677|t203|ih125|37.0||38.0
7498|706575|j907|ir201|18.0|26.0|11.0
7499|88360|v093|gl751|44.0|11.0|22.0
7500|230129|k205|oh510|16.0|34.0|23.0
7501|265195|k187|ct422|1.0||
7502|610349|t611|ya805|4.0|11.0|
7503|733946|o132|ht387|38.0|13.0|11.0
7504|968778|v084|co043|48.0||
7505|110539|s794|cx797|15.0||
7506|73744|q835|yy724|47.0|21.0|3.0
7507|731113|l149|eb817||2.0|
7508|985633|c429|kg193||37.0|
7509|392718|d781|jp873|11.0|13.0|24.0
7510|821153|c508|fe351|8.0||27.0
7511|296765|l149|dd231|49.0|29.0|47.0
7512|583380|a843|um153|8.0||12.0
7513|367045|o995|yp673|13.0|5.0|4.0
7514|502362|c500|ii384|||13.0
7515|797472|g879|fj937|45.0|26.0|16.0
7516|440099|k260|us103|19.0||40.0
7517|432352|g236|xz250|42.0|28.0|12.0
7518|925927|g208|ex266|1.0|3.0|5.0
7519|390665|x860|il016||18.0|
7520|213218|v625|vy293|16.0||12.0
7521|193111|k555|nc570||15.0|16.0
7522|649137|u342|fk321||46.0|
7523|248140|h715|mm570||13.0|17.0
7524|545851|r499|it701|21.0|10.0|
7525|554434|o146|ep100|9.0|17.0|
7526|985613|l985|ub638|41.0|19.0|49.0
7527|133650|k405|an182||6.0|
7528|452956|t566|yh720|8.0|23.0|42.0
7529|313527|o322|zs763|33.0|2.0|6.0
7530|581662|r379|ts339|7.0|35.0|14.0
7531|939246|n852|wb491||48.0|29.0
7532|402839|x910|cp662|28.0|50.0|
7533|486623|l394|nh302|||33.0
7534|959025|d445|sd448|4.0|43.0|33.0
7535|90192|k338|mr877|45.0|37.0|
7536|836498|h236|uy822|40.0|21.0|26.0
7537|619730|x506|iu257|||38.0
7538|346794|y040|mb436|3.0||
7539|53268|k680|yp673|35.0|14.0|44.0
7540|997837|i036|td408|7.0|16.0|40.0
7541|581064|x101|kr606|22.0|20.0|48.0
7542|70008|a061|ob089|49.0|41.0|3.0
7543|735587|m832|tb092|40.0||31.0
7544|906959|n378|sj947|||27.0
7545|939551|m110|yo968|28.0|50.0|
7546|583064|z247|pr927|38.0||29.0
7547|361574|z768|rx048|7.0|1.0|6.0
7548|925128|t991|yd655||39.0|40.0
7549|880948|s099|yo885||40.0|
7550|804338|l163|qp645|36.0|50.0|5.0
7551|523142|c168|uk117||21.0|
7552|686797|d933|or691|18.0||21.0
7553|581098|l909|nq059|41.0||18.0
7554|632663|v506|oy234|17.0||
7555|46778|x826|mv747||20.0|
7556|436182|m651|rs613|46.0|38.0|32.0
7557|317130|k059|jp873|41.0||16.0
7558|232732|v689|ru567|28.0|39.0|41.0
7559|739|t806|ss000|19.0|12.0|5.0
7560|975453|a753|mk173|||9.0
7561|535126|f643|te339|47.0||
7562|496633|t989|fe904|||8.0
7563|584196|h818|ci956|36.0|3.0|
7564|670477|a357|sk444|38.0|11.0|18.0
7565|648455|k778|xz250|2.0|7.0|45.0
7566|568918|d716|bv693|46.0||29.0
7567|518414|w108|ei933|12.0|1.0|39.0
7568|256345|q342|px712|||35.0
7569|735550|q827|nu712|9.0||31.0
7570|885579|x929|za947|42.0||39.0
7571|799543|d773|ny939|26.0|23.0|11.0
7572|743356|q827|wt375|27.0|35.0|
7573|168388|f135|if867|33.0||42.0
7574|501336|i311|zm762|9.0|31.0|34.0
7575|758131|v727|pz548|||21.0
7576|662947|p994|yg840|8.0|50.0|9.0
7577|979263|t047|gi094|41.0|31.0|10.0
7578|280998|l050|qj153|45.0|41.0|13.0
7579|892574|l084|nz129|50.0|3.0|40.0
7580|649511|n378|ib672|||18.0
7581|416288|v551|dh495||29.0|
7582|924180|c598|jp873|||19.0
7583|459942|t400|jl515|23.0|23.0|
7584|145845|p392|dh649|33.0|30.0|1.0
7585|701062|s400|fe904|49.0|39.0|27.0
7586|167674|g009|ae772||38.0|
7587|338156|h255|bg216||31.0|
7588|634015|e927|it701|6.0||
7589|265576|e338|lx618||26.0|35.0
7590|111764|e252|cl952|32.0|45.0|
7591|855085|i671|gy693||32.0|
7592|510088|y634|zi218|15.0|29.0|23.0
7593|81468|s176|az177|23.0|39.0|1.0
7594|373354|n305|az121|37.0||6.0
7595|351172|b927|nw416|32.0|31.0|44.0
7596|911412|w734|hs800|41.0||25.0
7597|140949|s270|hu936|11.0|4.0|4.0
7598|566801|e359|lq007|47.0|37.0|19.0
7599|472937|k135|ae098|||50.0
7600|976711|y140|ti669|26.0|49.0|5.0
7601|560266|s792|sp587|25.0||24.0
7602|531694|j211|cr523|29.0||
7603|991706|v974|fv538|11.0|6.0|1.0
7604|169814|d665|cu210||7.0|41.0
7605|830935|o659|yz281|39.0||
7606|51151|c071|uq451|14.0|10.0|3.0
7607|682850|d363|tx967||20.0|49.0
7608|902417|l861|aw745|26.0|32.0|28.0
7609|594420|c287|ht985|42.0||
7610|898320|k015|ln867|40.0|6.0|9.0
7611|850077|a261|fz931|16.0|13.0|16.0
7612|882548|r098|sb378||26.0|34.0
7613|670668|w074|vv466||17.0|30.0
7614|467007|n434|cw433|31.0||9.0
7615|523186|n154|xp782||14.0|
7616|9796|o702|bz665|36.0|41.0|
7617|219875|c251|dv987|25.0|6.0|50.0
7618|430923|v515|uj790|35.0|35.0|36.0
7619|23936|t868|fj239|30.0|34.0|2.0
7620|213702|c979|nz615|||6.0
7621|844450|r499|nc838|26.0|36.0|47.0
7622|885839|o185|ye802|42.0|42.0|3.0
7623|14333|h338|ti835||33.0|
7624|996125|t871|uf825|42.0||5.0
7625|713562|c429|mx431||32.0|
7626|347049|z226|ug733|40.0|31.0|19.0
7627|404008|y376|bs857|34.0|37.0|28.0
7628|450270|u425|ni354|21.0|28.0|30.0
7629|218492|i677|uh104||26.0|38.0
7630|151999|k174|cu018|9.0||19.0
7631|244392|q835|ww343|3.0|34.0|33.0
7632|362669|q357|ky440||16.0|34.0
7633|88379|m273|qp170|2.0|32.0|40.0
7634|853927|e102|pm070|||19.0
7635|921424|h338|it701|48.0|32.0|20.0
7636|840785|c983|ev697|11.0|4.0|44.0
7637|199179|t423|vx707|10.0||29.0
7638|751988|r536|nv964|||35.0
7639|440910|o322|fx314||5.0|19.0
7640|111216|g589|jr745|||17.0
7641|313824|s889|lt760|||11.0
7642|423771|n921|xd539|17.0||19.0
7643|68402|c620|ki716||33.0|
7644|531447|e568|am900|45.0||20.0
7645|219913|a493|oa990|25.0|28.0|11.0
7646|701169|o413|sg512|8.0||
7647|995448|w921|ig613|11.0||
7648|919381|i694|ow481|28.0|4.0|17.0
7649|987803|m201|cx797|49.0||33.0
7650|261406|e364|tj027|45.0||25.0
7651|736757|c500|ve710|5.0|33.0|7.0
7652|675822|p241|wb491|7.0||
7653|944551|d249|jt640|14.0|42.0|
7654|648354|t165|ai859||35.0|
7655|823147|j211|qb525|40.0|1.0|
7656|31947|t404|ha371|12.0||
7657|463824|i281|nv927|||34.0
7658|938884|h989|ek147|||6.0
7659|285052|o250|bv693||29.0|4.0
7660|260213|g208|ki360|4.0||49.0
7661|358677|v837|rx765|6.0||
7662|980284|v558|br022||4.0|2.0
7663|508415|a843|it817|35.0|32.0|20.0
7664|9274|w175|cu178||49.0|40.0
7665|885082|a119|kv997|11.0||6.0
7666|39742|u425|uq124|28.0|6.0|2.0
7667|683076|t165|vg916|31.0|4.0|14.0
7668|62930|x883|wo476||17.0|49.0
7669|101536|l050|tb092||9.0|36.0
7670|39335|c490|ed501|40.0|47.0|22.0
7671|133018|u590|hh557||33.0|
7672|742765|w734|mr550|||2.0
7673|639603|u425|xq248|||23.0
7674|333433|n114|wy974|48.0|48.0|45.0
7675|266363|n581|pw569|26.0|18.0|1.0
7676|505572|h975|tr677||43.0|36.0
7677|476773|q173|gh493|31.0|23.0|27.0
7678|78531|p676|ss501|||5.0
7679|167404|z911|gm208|13.0||
7680|39130|g131|nz129|9.0|43.0|
7681|181444|c130|af955|50.0|31.0|50.0
7682|145642|j612|wk719|44.0|24.0|
7683|420786|i432|yt480|2.0|8.0|38.0
7684|590943|r616|cd937|16.0|1.0|38.0
7685|975722|p003|zk254|28.0||
7686|797702|z087|uu321||5.0|32.0
7687|784609|k405|ek896||39.0|
7688|320135|w865|yw373|33.0||40.0
7689|471795|w600|ps304||9.0|
7690|790461|s794|uz269||25.0|
7691|24041|v783|pz548|24.0||33.0
7692|710588|g542|nv145|8.0|42.0|
7693|911205|z419|ig216|19.0||22.0
7694|786725|b842|nm717|42.0|33.0|40.0
7695|674623|q173|ns700|3.0|26.0|44.0
7696|484718|i146|jt520||5.0|36.0
7697|863940|u726|zj434|24.0||
7698|505417|p341|pl723||8.0|
7699|318317|o659|ux439||39.0|
7700|430798|q814|va652|1.0||
7701|871269|z012|eg071|10.0|45.0|17.0
7702|772326|e829|cy305|29.0|4.0|4.0
7703|417151|s270|am900||16.0|14.0
7704|985700|i281|vc504||20.0|14.0
7705|521201|i595|cr313||3.0|
7706|790079|e451|qh038|49.0|28.0|
7707|652577|r139|wt971|29.0|9.0|19.0
7708|388730|s270|tx967|8.0|22.0|
7709|383986|m700|rc752||18.0|
7710|561887|j400|xp782|||17.0
7711|696144|g723|hx411||7.0|
7712|824567|r313|iu022|15.0|8.0|44.0
7713|672993|q567|pr221|19.0||16.0
7714|310761|m504|ds289|47.0|21.0|25.0
7715|220438|j356|fk970||9.0|41.0
7716|840936|p341|fe701|19.0||
7717|438324|f713|cc095|40.0||
7718|601741|x098|px478|||1.0
7719|543396|n003|zl173|26.0|38.0|27.0
7720|879154|u265|py575|19.0||4.0
7721|818755|o330|af955||45.0|43.0
7722|987245|g517|tq332|20.0|3.0|20.0
7723|571274|b920|az121|29.0|35.0|6.0
7724|793756|y651|pd505|||43.0
7725|93402|t032|pe984|29.0|23.0|27.0
7726|734467|k057|hk745|7.0||33.0
7727|810159|l767|vl226|7.0|41.0|
7728|307065|b389|ly991||42.0|
7729|85028|t611|fo191|||34.0
7730|467511|z111|mo343|17.0|20.0|49.0
7731|134631|a716|yd538|31.0|30.0|29.0
7732|677869|k680|wj228|28.0|38.0|8.0
7733|147219|x864|kt756|4.0|3.0|30.0
7734|605905|f794|fs519|49.0||
7735|483966|x597|fg923||49.0|
7736|35231|h748|be352|17.0|38.0|28.0
7737|46977|q567|hi116|10.0||
7738|857358|x510|kj342|43.0|28.0|44.0
7739|275971|f925|hr893|||15.0
7740|186838|i448|th141|11.0|30.0|4.0
7741|906401|p891|fv898|||50.0
7742|618023|p341|jy437|44.0|39.0|33.0
7743|184347|a753|yk297|21.0||
7744|319988|k726|hc714||10.0|
7745|34395|o359|kd500|36.0|23.0|29.0
7746|589003|e480|ug610|||19.0
7747|998946|r499|me368|5.0||
7748|725923|l703|en392||9.0|31.0
7749|846184|f432|sb713||33.0|17.0
7750|997188|w025|pm508|44.0|11.0|
7751|666388|e436|ai641|42.0|27.0|7.0
7752|144997|p328|wk719|||7.0
7753|219101|a409|yc979||26.0|47.0
7754|792666|f039|xd539|||16.0
7755|768247|q039|fy339|41.0|27.0|27.0
7756|332977|s176|zm560|23.0|33.0|50.0
7757|698027|b924|iy748|3.0||
7758|260173|w295|ux393|25.0|33.0|24.0
7759|995149|d395|zw761|39.0|35.0|5.0
7760|162531|v307|ey251|24.0|39.0|22.0
7761|573563|g409|if065|13.0|40.0|
7762|706175|k778|lt760|25.0|19.0|33.0
7763|716354|l164|hi074|47.0|12.0|47.0
7764|779136|n740|zp287|13.0||
7765|178172|c130|cp662||27.0|
7766|560869|x024|sy526|31.0|3.0|
7767|804783|a120|te339|4.0|26.0|3.0
7768|833908|r605|xh071|29.0|21.0|15.0
7769|322588|r676|pz188|33.0||
7770|240428|x925|vq632||41.0|
7771|98045|o851|ib929|||36.0
7772|217576|t705|on702|||16.0
7773|702049|t165|aq206|3.0|18.0|45.0
7774|918555|y040|wc815|46.0|18.0|
7775|579334|k255|ok417|1.0||
7776|915809|c996|ij650|29.0|44.0|
7777|287734|l896|wn484|25.0|11.0|38.0
7778|662461|f783|uv258|||15.0
7779|887442|e436|kh156||41.0|
7780|228216|d467|yd056|||46.0
7781|153404|u425|ia452|16.0|41.0|50.0
7782|110460|m676|nh268|30.0|37.0|49.0
7783|955769|d008|rx048|2.0|47.0|28.0
7784|498939|w482|py078|6.0||
7785|291536|g358|fr519|27.0|45.0|33.0
7786|973138|d128|ks811|46.0||30.0
7787|822391|z601|yq079|37.0|2.0|8.0
7788|813509|l801|sf031||38.0|
7789|845270|v093|ht387|42.0|34.0|
7790|190160|d953|uz967|18.0|14.0|38.0
7791|165142|w743|fi548|9.0|50.0|33.0
7792|22287|x528|tf754||1.0|
7793|127250|c263|fm361|29.0||
7794|9191|k059|jb239|43.0|32.0|15.0
7795|262031|g976|cu210||13.0|
7796|704169|a493|cn614|3.0|34.0|32.0
7797|691021|i233|zo692|8.0|14.0|17.0
7798|126066|o995|td850||47.0|
7799|953853|t808|xz871|17.0|41.0|
7800|188187|m041|av139||29.0|
7801|740298|p845|ef362|44.0|18.0|36.0
7802|346912|i958|kz670|3.0||
7803|181467|y521|yk910|19.0|3.0|38.0
7804|125222|x597|zw613|25.0||
7805|217065|r835|sp587|1.0|23.0|39.0
7806|981023|i677|ou037|46.0|35.0|27.0
7807|887766|l149|eb364|5.0|27.0|
7808|466462|g009|ks779|18.0||32.0
7809|771252|b924|pw756||5.0|17.0
7810|784044|g858|ai859|8.0|28.0|
7811|940367|y228|ft798||21.0|31.0
7812|104428|l801|dm468||49.0|31.0
7813|416433|q340|gh972|28.0||
7814|384389|d777|ap116|48.0|30.0|6.0
7815|234547|k174|yo968||10.0|9.0
7816|494758|k405|cj002|||49.0
7817|387036|i362|wt375||40.0|5.0
7818|34046|q919|oi586|21.0|41.0|
7819|784770|z613|eo832|3.0|21.0|37.0
7820|874722|t024|vy293|17.0|39.0|28.0
7821|184303|x052|dl514|26.0|16.0|34.0
7822|949311|x899|wu814|4.0||
7823|289605|q541|nv927|8.0|26.0|16.0
7824|88092|d831|aa750|3.0|29.0|
7825|562751|j652|xp865|||5.0
7826|292387|w734|sb713|23.0||
7827|78051|m113|yc905|15.0||
7828|444806|g646|ap116|||1.0
7829|976251|p195|lp146|||38.0
7830|361370|t989|gc993|||37.0
7831|2802|l703|uy822||22.0|
7832|773407|c263|qp015||34.0|
7833|448976|u335|qm921|11.0||17.0
7834|359608|h938|ku004|34.0||
7835|843141|m576|ab176|7.0|8.0|4.0
7836|838989|a716|bt908|37.0||50.0
7837|64256|f346|oe777||5.0|
7838|131294|d831|vh776|24.0|42.0|16.0
7839|976246|w676|sz942|2.0|29.0|
7840|801783|x446|fu215|30.0||47.0
7841|632563|q567|ch071||35.0|17.0
7842|286143|g074|ou742|24.0||33.0
7843|829606|o572|bh345|||48.0
7844|740460|j837|xw013|45.0|28.0|43.0
7845|216099|t786|db918||26.0|50.0
7846|82832|j312|hq866|31.0|13.0|11.0
7847|808590|f503|pa627|26.0|5.0|28.0
7848|297425|v838|zi749||24.0|10.0
7849|461681|g463|oq161|31.0|31.0|
7850|908623|x026|wp572||29.0|21.0
7851|501194|h338|qu297|43.0||
7852|938911|y741|kc226||49.0|30.0
7853|313886|b385|jj867|46.0|33.0|40.0
7854|400853|e145|oy742||22.0|
7855|861125|t545|ei933|49.0||36.0
7856|935632|c484|pm700||29.0|45.0
7857|44108|o697|df578|||41.0
7858|617897|q044|ed501|35.0|22.0|
7859|941501|t871|ot443|21.0|7.0|31.0
7860|771160|x864|gv897|37.0|12.0|
7861|611154|b385|hp116|10.0|31.0|16.0
7862|259524|e359|lf926||35.0|
7863|854330|q880|ny884||10.0|6.0
7864|341255|i694|dt223|29.0|42.0|35.0
7865|20477|q173|dm667|21.0|47.0|35.0
7866|999261|t201|ol215|37.0|48.0|30.0
7867|667255|k372|ey554|15.0||
7868|638073|b677|sb220|45.0||11.0
7869|279370|x841|mp865|15.0|28.0|50.0
7870|954840|n523|fn788||11.0|
7871|613085|z911|wb758|||27.0
7872|178642|v488|ji962|||16.0
7873|63638|v663|az974|||14.0
7874|485188|j000|pv868|32.0|20.0|9.0
7875|481467|m966|ob258|11.0|16.0|43.0
7876|361660|r139|ew935|28.0|27.0|3.0
7877|890337|u834|rn139|||13.0
7878|346474|x864|cw008||3.0|
7879|267119|e415|sv776|50.0|1.0|25.0
7880|962205|t756|ej510||50.0|37.0
7881|803503|k405|dn269|27.0|33.0|46.0
7882|536658|j197|cw802|26.0|30.0|1.0
7883|349991|f560|oa566|9.0|33.0|50.0
7884|333065|s589|ds668|48.0||19.0
7885|633924|c251|sa558|40.0|28.0|
7886|497500|h307|af955|14.0|43.0|
7887|779003|k320|mk182||29.0|
7888|788957|t705|iz055|5.0||50.0
7889|336769|u444|pm700|41.0||30.0
7890|505492|p215|as271|20.0|24.0|34.0
7891|893794|h037|no821|23.0|9.0|
7892|147014|y228|ln839||24.0|46.0
7893|858427|q783|ju965|19.0|48.0|
7894|922203|w488|ol368|43.0|28.0|
7895|576763|f227|do569|2.0|4.0|1.0
7896|42053|f745|cw931|||42.0
7897|926379|q049|bm882||34.0|46.0
7898|480171|s270|lx618|49.0||25.0
7899|256763|t366|ye802|7.0||
7900|79341|k464|il309|36.0|44.0|26.0
7901|969580|h087|bn033|44.0||
7902|980839|g991|zd110|||37.0
7903|649819|v084|ye802|16.0|12.0|32.0
7904|793085|o035|ab176|48.0|10.0|34.0
7905|636477|q468|gy179||45.0|45.0
7906|280346|z051|ow481|36.0|34.0|31.0
7907|996273|n144|te339||13.0|10.0
7908|858172|z953|wn254|10.0||
7909|436059|l143|br803||22.0|
7910|326887|t366|th197||8.0|31.0
7911|689422|r306|bu486|26.0|49.0|21.0
7912|312802|i677|ox693|37.0|24.0|12.0
7913|851355|a141|uu112|||47.0
7914|439906|r306|of473|14.0|23.0|25.0
7915|557462|t953|rb617|50.0|16.0|
7916|230663|d927|bl965|15.0|14.0|
7917|358603|i738|zp324|||31.0
7918|440853|m094|yt537||50.0|5.0
7919|854475|w888|fm794|||18.0
7920|494972|d987|ft928||21.0|
7921|780097|c630|rg645|14.0|18.0|4.0
7922|465570|v515|cr523|||29.0
7923|883650|i231|ch531||35.0|
7924|572712|i044|hu350|28.0|13.0|
7925|876896|o835|lm144|37.0|2.0|45.0
7926|341901|o132|mv018|46.0|46.0|11.0
7927|731353|y341|yd274|21.0|41.0|
7928|714077|l742|ty146||29.0|50.0
7929|193400|q357|gb712|14.0|27.0|15.0
7930|654515|x454|eb364|49.0|19.0|1.0
7931|545090|n246|vo513||10.0|18.0
7932|639063|a588|wx703|15.0||
7933|129410|y741|vu785|41.0||16.0
7934|638952|f713|qf074|13.0|3.0|26.0
7935|694303|n522|az974|29.0|22.0|33.0
7936|526168|u487|rd212||19.0|5.0
7937|402036|v084|fd186|15.0|40.0|41.0
7938|246711|d933|fk321|5.0|48.0|45.0
7939|524717|f465|ig799|29.0|47.0|43.0
7940|923028|l494|md652|5.0|25.0|9.0
7941|359802|p738|cz735|8.0|28.0|
7942|88897|l041|mu445|30.0||27.0
7943|49798|m414|nr006|6.0|7.0|12.0
7944|470042|d135|vx130|||19.0
7945|704415|n087|pj938||16.0|19.0
7946|153756|d229|hr893||25.0|
7947|143285|l574|ir438|49.0|43.0|47.0
7948|197522|m093|nb270||26.0|10.0
7949|42689|f783|if065|6.0|3.0|6.0
7950|394012|n003|ck428|16.0|39.0|
7951|268306|q468|se229||46.0|
7952|34464|r616|gp459|45.0|12.0|34.0
7953|866714|d927|zr408|3.0|40.0|18.0
7954|863637|w182|kz620|44.0|42.0|14.0
7955|798706|p709|vh923||17.0|4.0
7956|925070|y121|aq206||32.0|16.0
7957|4762|o359|aw087|7.0||20.0
7958|96682|t989|ts339|7.0||8.0
7959|239668|w942|gf086|||30.0
7960|517595|x446|nb270|8.0|21.0|28.0
7961|936216|n305|an182|4.0||22.0
7962|192092|d758|xv785|39.0||
7963|141846|b115|ls740|42.0||48.0
7964|514341|m093|ss000|31.0|39.0|18.0
7965|343314|w942|qv073|50.0||
7966|387662|n709|ww306|49.0|28.0|
7967|134273|g517|os671|49.0|40.0|12.0
7968|991725|y741|sk948|43.0|21.0|
7969|733455|q541|lo342|31.0|16.0|25.0
7970|455010|y040|yg814|||46.0
7971|386433|o545|ty146||14.0|14.0
7972|706559|j652|nm661|10.0||
7973|362883|x864|ti853|||16.0
7974|292450|q853|pf915|||24.0
7975|993396|l438|ge353||45.0|
7976|671082|v558|am789|3.0|16.0|32.0
7977|592943|e059|zo692|46.0||
7978|440446|q880|vi774|47.0|44.0|34.0
7979|172191|r611|al518|||17.0
7980|718420|d239|rw435|25.0|38.0|26.0
7981|183955|e252|nw416|39.0|18.0|7.0
7982|170086|d785|ee973|12.0|40.0|36.0
7983|955366|z049|ft586|10.0|48.0|
7984|93012|n921|mg354|34.0|45.0|
7985|595414|x621|np730|21.0|35.0|35.0
7986|396242|k174|ed867|||2.0
7987|492137|g589|ez631|9.0|49.0|
7988|154416|c598|kh156|7.0|38.0|42.0
7989|999910|d665|vp020||36.0|50.0
7990|832817|y262|ya692|50.0|28.0|21.0
7991|623292|f319|ct519|10.0|3.0|47.0
7992|706164|t404|gh972|32.0|4.0|35.0
7993|813844|i784|ka715||39.0|19.0
7994|739860|t953|wo931|||25.0
7995|682906|n305|ay689||34.0|
7996|427825|u224|bx858|10.0|34.0|
7997|165914|p392|hl280|44.0||
7998|431935|w023|yc905|13.0||
7999|740444|e382|xh081|26.0|47.0|
8000|791706|u254|ku004|34.0||8.0
8001|887978|l164|pf044|27.0|13.0|
8002|555953|w488|uf348||27.0|
8003|449374|i595|hn605||16.0|8.0
8004|650946|w297|df578|14.0|38.0|
8005|315358|m323|xs543||45.0|
8006|710477|n938|it701|||3.0
8007|134813|v018|fp234|14.0|10.0|39.0
8008|579706|o742|be903||50.0|
8009|172864|f643|it595|27.0||
8010|151924|d864|ye408||12.0|14.0
8011|820450|f135|bz570|38.0|43.0|38.0
8012|565102|v677|gt308|18.0|27.0|
8013|321990|t786|ek147|21.0|50.0|21.0
8014|208513|u191|af955||43.0|
8015|638082|f745|qe003||11.0|35.0
8016|729416|i424|lj090||45.0|
8017|460942|k443|yt537||24.0|27.0
8018|872154|i694|gk633||37.0|23.0
8019|433642|g743|id221|22.0||1.0
8020|379507|p994|nb270|||47.0
8021|902131|g172|oy141||4.0|43.0
8022|262114|v625|cw433|10.0|38.0|
8023|38238|j312|ez631|8.0|3.0|4.0
8024|23025|h466|zq138|5.0||
8025|605637|z677|pq115||6.0|
8026|360436|c287|ft586|25.0|46.0|17.0
8027|928664|h236|yy336|33.0||
8028|410698|o659|vq632||8.0|40.0
8029|362454|j000|cr446|40.0||23.0
8030|924360|j652|kz620|42.0|44.0|39.0
8031|545169|w518|fl487||12.0|
8032|198136|o945|hh488|14.0|32.0|32.0
8033|570857|t582|xl304||47.0|
8034|295839|f327|gu163|22.0|21.0|45.0
8035|791508|c071|bj346|||21.0
8036|626398|z262|dd231|||29.0
8037|914036|g236|nc441|27.0||
8038|985038|t441|px478|||32.0
8039|66512|i231|zs884|18.0||33.0
8040|592410|b261|zd028|8.0|36.0|20.0
8041|288814|z939|hh809|48.0|3.0|
8042|676665|z953|nj588|||48.0
8043|826506|v010|zj953|43.0|44.0|
8044|340911|c001|pv089|9.0||21.0
8045|146850|x098|jp941|8.0||
8046|860271|t756|xz216|7.0||
8047|105127|l985|qj367||32.0|28.0
8048|838522|m414|cc662|16.0|6.0|26.0
8049|542159|z087|nh302|50.0|9.0|
8050|543660|q357|rx194||29.0|22.0
8051|850985|f783|kf806|22.0|48.0|32.0
8052|241441|c490|pd505|41.0|40.0|
8053|671547|c598|ju965|18.0|32.0|
8054|100460|c001|nb306|5.0|11.0|
8055|67835|n523|ej510|2.0|43.0|
8056|11986|r271|tw161|50.0||31.0
8057|496295|r621|sk948|8.0||22.0
8058|71610|c983|oa566|||44.0
8059|392888|p901|xu893|40.0|33.0|
8060|304030|z939|cx797|19.0|29.0|
8061|797677|b644|bt528|1.0|49.0|6.0
8062|72969|i424|kl877||2.0|33.0
8063|459033|y651|tl108|14.0|17.0|37.0
8064|246967|k591|ib672|||6.0
8065|432589|z340|fe748|11.0||50.0
8066|740816|y667|ke824|26.0|10.0|50.0
8067|872569|c593|yd274|13.0|5.0|
8068|34273|f794|cc898|17.0||
8069|726018|k226|kz687||3.0|49.0
8070|474529|y505|sg358|41.0|14.0|
8071|703199|z719|td850|21.0|49.0|23.0
8072|86741|k057|oq161||4.0|27.0
8073|857902|o226|fj239|25.0||
8074|128356|z049|rq047|42.0|45.0|30.0
8075|954038|a820|hi463|50.0||
8076|528577|t339|ob258|11.0|45.0|18.0
8077|207936|y772|dg875|24.0|28.0|33.0
8078|337478|n522|aj564|44.0||33.0
8079|212300|a357|vq760|33.0||
8080|260221|t020|og711|||39.0
8081|180194|l468|cc662||47.0|
8082|453072|u487|bl371|22.0||
8083|316491|r379|qp899|22.0|35.0|22.0
8084|47309|j356|zp324|11.0||
8085|271641|k174|do997||19.0|21.0
8086|737517|p994|jd443|||42.0
8087|370206|c130|tf054|||27.0
8088|479660|z672|vb830||44.0|14.0
8089|499752|z051|ej649|24.0|27.0|22.0
8090|985095|r541|ab176||10.0|
8091|392054|g545|ph646||17.0|21.0
8092|387080|a141|ab176|34.0|5.0|48.0
8093|513829|v663|wo620|4.0||31.0
8094|677989|x101|ed292|||6.0
8095|645587|k738|tj409|||5.0
8096|633207|j363|rh331|23.0|33.0|
8097|241154|h748|jt721|16.0|44.0|
8098|381513|c244|ae253|1.0|11.0|36.0
8099|28954|p842|at121||16.0|1.0
8100|941546|z267|na639|7.0|29.0|34.0
8101|742161|v139|sj439|22.0||32.0
8102|298672|u834|ty146|32.0||
8103|168864|k059|wk022|46.0|13.0|
8104|303759|r536|mj625|10.0||
